,source_link,target_link 
12787,7265,7267
12788,7265,5855
12789,7269,191
12790,7273,191
12791,7275,4395
12792,7280,1806
12793,7292,4395
12794,7293,4395
12795,7295,4395
12796,7296,1618
12797,7296,4395
12798,7296,2078
12799,7298,5855
12800,7298,2216
12801,7298,2078
12802,7299,4395
12803,7300,4395
12804,7302,192
12805,7302,4395
12806,7307,1806
12807,7310,1806
12808,7311,4395
12809,7313,192
12810,7316,302
12811,7316,192
12812,7316,303
12813,7316,8653
12814,7316,162
12815,7316,160
12816,7316,3417
12817,7316,6279
12818,7316,1660
12819,7318,7268
12820,7318,2216
12821,7318,2399
12822,7319,192
12823,7321,68
12824,7324,192
12825,7326,302
12826,7326,192
12827,7326,5821
12828,7326,5828
12829,7326,5843
12830,7326,1806
12831,7327,192
12832,7328,192
12833,7333,192
12834,7333,68
12835,7335,192
12836,7337,7347
12837,7337,2078
12838,7337,192
12839,7339,192
12840,7340,192
12841,7343,192
12842,7346,1809
12843,7346,192
12844,7346,1812
12845,7347,2078
12846,7347,192
12847,7348,192
12848,7349,192
12849,7350,192
12850,7351,193
12851,7352,193
12852,7353,193
12853,7355,7371
12854,7355,193
12855,7355,255
12856,7357,193
12857,7359,193
12858,7359,7414
12859,7359,7407
12860,7359,7412
12861,7360,193
12862,7361,193
12863,7362,7376
12864,7362,193
12865,7363,193
12866,7366,193
12867,7367,193
12868,7368,193
12869,7369,7376
12870,7369,193
12871,7370,193
12872,7373,193
12873,7376,2216
12874,7376,7412
12875,7376,193
12876,7378,193
12877,7380,7376
12878,7380,193
12879,7382,193
12880,7382,8723
12881,7382,2475
12882,7383,193
12883,7384,193
12884,7385,193
12885,7387,2216
12886,7387,7412
12887,7387,193
12888,7389,193
12889,7390,193
12890,7392,193
12891,7395,2216
12892,7395,5855
12893,7401,2078
12894,7401,2399
12895,7413,2475
12896,7419,2078
12897,7422,597
12898,7422,7905
12899,7422,8624
12900,7422,8164
12901,7422,7267
12902,7422,7913
12903,7422,194
12904,7426,61
12905,7426,8623
12906,7426,194
12907,7428,1812
12908,7428,597
12909,7428,8717
12910,7428,472
12911,7428,7267
12912,7428,1810
12913,7428,1806
12914,7429,6133
12915,7430,3856
12916,7430,8757
12917,7431,194
12918,7431,1806
12919,7431,1809
12920,7431,1983
12921,7436,8096
12922,7436,194
12923,7438,194
12924,7438,4440
12925,7438,2078
12926,7439,0
12927,7439,7894
12928,7439,1812
12929,7439,597
12930,7439,7914
12931,7439,1806
12932,7439,222
12933,7439,8668
12934,7439,33
12935,7439,6135
12936,7439,8749
12937,7439,280
12938,7439,194
12939,7439,4230
12940,7439,5784
12941,7441,204
12942,7441,194
12943,7441,2078
12944,7442,1078
12945,7442,194
12946,7442,6884
12947,7445,194
12948,7447,82
12949,7447,194
12950,7448,82
12951,7448,194
12952,7449,194
12953,7451,82
12954,7451,194
12955,7456,195
12956,7456,8724
12957,7457,195
12958,7457,7910
12959,7457,460
12960,7458,195
12961,7459,195
12962,7460,64
12963,7460,195
12964,7460,123
12965,7464,195
12966,7465,195
12967,7467,195
12968,7469,7905
12969,7469,610
12970,7469,17
12971,7470,195
12972,7470,8
12973,7470,8632
12974,7470,103
12975,7472,17
12976,7472,7905
12977,7472,610
12978,7473,195
12979,7476,195
12980,7477,195
12981,7477,73
12982,7478,195
12983,7479,64
12984,7481,195
12985,7481,7905
12986,7482,195
12987,7484,195
12988,7484,297
12989,7484,599
12990,7485,195
12991,7488,195
12992,7488,2826
12993,7490,8823
12994,7490,195
12995,7490,1806
12996,7492,195
12997,7496,195
12998,7497,195
12999,7499,195
13000,7500,196
13001,7501,3802
13002,7502,41
13003,7502,5041
13004,7502,5064
13005,7502,5065
13006,7502,6282
13007,7502,9578
13008,7502,4007
13009,7502,1715
13010,7502,3805
13011,7502,196
13012,7502,3804
13013,7502,809
13014,7502,8097
13015,7503,196
13016,7504,196
13017,7504,388
13018,7504,8687
13019,7506,196
13020,7506,388
13021,7506,8687
13022,7507,8652
13023,7507,128
13024,7507,162
13025,7507,196
13026,7508,196
13027,7508,246
13028,7509,196
13029,7510,8706
13030,7510,8716
13031,7510,8665
13032,7510,8755
13033,7510,8687
13034,7510,8671
13035,7510,7267
13036,7510,8
13037,7510,3027
13038,7511,8681
13039,7511,8652
13040,7511,8716
13041,7511,8729
13042,7511,7755
13043,7511,2365
13044,7511,1807
13045,7512,8687
13046,7512,196
13047,7512,388
13048,7512,7520
13049,7513,93
13050,7513,196
13051,7513,8681
13052,7514,8687
13053,7514,8692
13054,7514,196
13055,7515,8687
13056,7515,196
13057,7515,8755
13058,7515,8742
13059,7515,6135
13060,7516,196
13061,7516,388
13062,7517,196
13063,7518,8687
13064,7518,196
13065,7518,388
13066,7518,7520
13067,7519,388
13068,7521,8687
13069,7521,196
13070,7521,388
13071,7521,7520
13072,7523,1078
13073,7523,9140
13074,7523,8674
13075,7523,8744
13076,7523,8656
13077,7523,196
13078,7524,196
13079,7524,8687
13080,7525,196
13081,7526,196
13082,7528,9281
13083,7528,196
13084,7528,3803
13085,7528,3804
13086,7528,3805
13087,7528,376
13088,7528,605
13089,7528,808
13090,7529,8687
13091,7529,8755
13092,7529,196
13093,7529,93
13094,7529,56
13095,7529,119
13096,7530,196
13097,7530,388
13098,7530,36
13099,7531,196
13100,7531,254
13101,7531,8755
13102,7534,196
13103,7535,197
13104,7535,737
13105,7535,738
13106,7540,198
13107,7543,198
13108,7543,371
13109,7545,198
13110,7545,371
13111,7545,8665
13112,7547,198
13113,7547,371
13114,7547,2078
13115,7550,198
13116,7551,198
13117,7551,371
13118,7553,198
13119,7554,198
13120,7557,198
13121,7559,198
13122,7561,198
13123,7564,198
13124,7565,198
13125,7568,198
13126,7569,198
13127,7569,371
13128,7570,2216
13129,7570,1082
13130,7570,198
13131,7570,371
13132,7571,198
13133,7575,198
13134,7579,198
13135,7579,8669
13136,7579,8756
13137,7580,198
13138,7581,198
13139,7581,371
13140,7583,198
13141,7583,371
13142,7585,7896
13143,7585,4823
13144,7586,199
13145,7587,4823
13146,7589,199
13147,7589,7894
13148,7589,0
13149,7589,4823
13150,7590,1121
13151,7590,1115
13152,7590,602
13153,7590,199
13154,7590,0
13155,7590,7895
13156,7591,199
13157,7593,0
13158,7593,298
13159,7595,4823
13160,7596,199
13161,7596,9027
13162,7597,199
13163,7598,458
13164,7598,455
13165,7598,630
13166,7598,456
13167,7598,432
13168,7598,199
13169,7599,7895
13170,7599,0
13171,7599,340
13172,7599,1079
13173,7599,401
13174,7599,339
13175,7599,4237
13176,7599,199
13177,7601,7895
13178,7601,0
13179,7601,340
13180,7601,1079
13181,7601,401
13182,7601,339
13183,7601,4237
13184,7601,199
13185,7602,3855
13186,7607,1812
13187,7607,598
13188,7607,597
13189,7607,8671
13190,7607,7078
13191,7607,0
13192,7607,7894
13193,7609,81
13194,7609,0
13195,7609,199
13196,7609,1806
13197,7609,82
13198,7609,3856
13199,7610,199
13200,7610,7873
13201,7610,9281
13202,7610,3329
13203,7611,7595
13204,7614,4823
13205,7615,460
13206,7615,199
13207,7615,4823
13208,7616,81
13209,7616,0
13210,7616,199
13211,7617,7608
13212,7618,200
13213,7618,602
13214,7618,1812
13215,7618,8665
13216,7618,8666
13217,7618,9
13218,7618,8755
13219,7618,1078
13220,7618,8687
13221,7618,6135
13222,7618,8709
13223,7618,8725
13224,7618,805
13225,7618,8658
13226,7618,8744
13227,7618,7895
13228,7618,1811
13229,7618,1810
13230,7618,1808
13231,7618,3856
13232,7619,200
13233,7621,200
13234,7622,8665
13235,7622,1079
13236,7622,200
13237,7622,304
13238,7622,84
13239,7622,6947
13240,7622,3444
13241,7622,4981
13242,7622,8
13243,7624,7267
13244,7624,8389
13245,7625,200
13246,7626,200
13247,7627,6946
13248,7627,200
13249,7628,200
13250,7633,200
13251,7634,200
13252,7635,200
13253,7635,8725
13254,7635,8773
13255,7637,604
13256,7637,254
13257,7637,379
13258,7637,230
13259,7637,262
13260,7637,140
13261,7637,27
13262,7637,56
13263,7637,33
13264,7637,334
13265,7637,36
13266,7638,200
13267,7641,284
13268,7642,6145
13269,7644,284
13270,7644,7642
13271,7646,1617
13272,7646,128
13273,7646,14
13274,7646,31
13275,7646,3187
13276,7646,3805
13277,7646,1661
13278,7646,5041
13279,7646,7642
13280,7647,3184
13281,7647,201
13282,7647,7267
13283,7648,201
13284,7648,1812
13285,7648,7641
13286,7649,8751
13287,7649,8172
13288,7649,8734
13289,7649,8654
13290,7649,6178
13291,7649,8687
13292,7649,8692
13293,7649,7765
13294,7649,8658
13295,7649,41
13296,7649,35
13297,7649,93
13298,7649,3187
13299,7649,126
13300,7649,385
13301,7649,6947
13302,7649,14
13303,7649,246
13304,7649,201
13305,7649,284
13306,7649,302
13307,7649,5990
13308,7649,7641
13309,7652,201
13310,7652,3187
13311,7652,246
13312,7652,36
13313,7652,35
13314,7652,8172
13315,7652,7641
13316,7652,56
13317,7653,201
13318,7653,8702
13319,7653,284
13320,7653,8681
13321,7653,8751
13322,7653,1
13323,7654,3805
13324,7656,7641
13325,7657,349
13326,7657,181
13327,7657,7902
13328,7657,8625
13329,7657,8665
13330,7657,7755
13331,7657,201
13332,7657,35
13333,7657,8687
13334,7657,8706
13335,7657,14
13336,7657,128
13337,7657,8671
13338,7657,1488
13339,7657,20
13340,7657,602
13341,7657,601
13342,7657,597
13343,7657,8717
13344,7658,8751
13345,7658,8654
13346,7658,8659
13347,7658,7755
13348,7658,6135
13349,7658,6130
13350,7658,8716
13351,7659,201
13352,7660,344
13353,7660,303
13354,7660,2257
13355,7660,160
13356,7660,6145
13357,7660,6282
13358,7660,3187
13359,7660,3805
13360,7660,8172
13361,7661,201
13362,7661,74
13363,7661,3187
13364,7661,8623
13365,7661,284
13366,7661,246
13367,7661,204
13368,7662,201
13369,7662,8687
13370,7662,7755
13371,7663,7641
13372,7667,2867
13373,7667,87
13374,7667,15
13375,7667,86
13376,7667,29
13377,7667,54
13378,7667,61
13379,7667,23
13380,7667,48
13381,7667,10
13382,7667,20
13383,7667,59
13384,7667,85
13385,7667,2866
13386,7671,5753
13387,7671,1618
13388,7672,1075
13389,7672,202
13390,7673,1490
13391,7673,4324
13392,7673,599
13393,7673,8717
13394,7673,202
13395,7673,1617
13396,7674,1075
13397,7674,202
13398,7675,1075
13399,7675,202
13400,7676,202
13401,7677,202
13402,7678,202
13403,7678,144
13404,7679,202
13405,7679,144
13406,7681,202
13407,7681,144
13408,7682,202
13409,7682,144
13410,7683,6427
13411,7684,9036
13412,7684,1809
13413,7684,1984
13414,7684,1806
13415,7684,3410
13416,7684,1076
13417,7684,1812
13418,7685,2826
13419,7685,472
13420,7685,1812
13421,7685,1075
13422,7685,202
13423,7685,2249
13424,7685,1807
13425,7685,1076
13426,7685,1806
13427,7685,1
13428,7685,1475
13429,7687,202
13430,7688,202
13431,7689,2078
13432,7689,202
13433,7690,603
13434,7691,1810
13435,7691,599
13436,7691,202
13437,7691,8668
13438,7693,3855
13439,7693,2826
13440,7693,202
13441,7695,202
13442,7696,3410
13443,7697,202
13444,7700,203
13445,7701,203
13446,7702,203
13447,7703,203
13448,7704,203
13449,7705,203
13450,7706,7703
13451,7706,203
13452,7706,5392
13453,7706,5397
13454,7707,203
13455,7708,203
13456,7711,7755
13457,7711,204
13458,7712,204
13459,7715,7755
13460,7716,7755
13461,7716,7763
13462,7716,7764
13463,7716,7765
13464,7716,1078
13465,7716,1077
13466,7716,391
13467,7716,204
13468,7717,7763
13469,7717,7764
13470,7717,7765
13471,7717,1078
13472,7717,1077
13473,7717,391
13474,7717,204
13475,7718,204
13476,7718,7755
13477,7718,7762
13478,7718,7763
13479,7718,7764
13480,7718,7765
13481,7719,7755
13482,7721,7763
13483,7721,7764
13484,7721,7765
13485,7722,7755
13486,7722,7756
13487,7723,74
13488,7724,204
13489,7724,7755
13490,7725,7765
13491,7726,3187
13492,7726,7765
13493,7726,204
13494,7726,8172
13495,7726,8654
13496,7726,8687
13497,7726,1591
13498,7727,7755
13499,7728,7765
13500,7728,204
13501,7728,8659
13502,7729,7763
13503,7729,1077
13504,7729,1078
13505,7729,9281
13506,7729,204
13507,7729,3187
13508,7729,8665
13509,7732,7755
13510,7732,1078
13511,7732,7763
13512,7732,8701
13513,7732,1077
13514,7732,8704
13515,7732,204
13516,7734,7755
13517,7734,8697
13518,7738,204
13519,7738,1078
13520,7738,7717
13521,7738,3187
13522,7738,1591
13523,7740,7755
13524,7740,204
13525,7741,82
13526,7742,2406
13527,7742,3408
13528,7742,8697
13529,7742,1806
13530,7742,3187
13531,7742,326
13532,7742,3937
13533,7742,7755
13534,7742,204
13535,7742,2423
13536,7743,204
13537,7744,7763
13538,7744,7755
13539,7744,1660
13540,7744,7717
13541,7744,9330
13542,7745,8673
13543,7745,6135
13544,7745,9591
13545,7745,5971
13546,7745,8701
13547,7745,204
13548,7745,8704
13549,7746,7755
13550,7746,7763
13551,7747,7755
13552,7747,1078
13553,7747,1077
13554,7747,204
13555,7748,7755
13556,7749,5971
13557,7749,8700
13558,7749,5994
13559,7749,204
13560,7749,326
13561,7749,3937
13562,7749,7755
13563,7751,6135
13564,7751,8704
13565,7753,8698
13566,7753,8719
13567,7753,8770
13568,7753,263
13569,7753,204
13570,7753,7765
13571,7754,7755
13572,7754,3937
13573,7755,7762
13574,7755,7763
13575,7755,7764
13576,7755,7765
13577,7755,7768
13578,7757,7755
13579,7758,74
13580,7758,7755
13581,7758,7762
13582,7758,7763
13583,7758,7764
13584,7758,7765
13585,7759,7755
13586,7760,7755
13587,7760,8765
13588,7761,7755
13589,7761,7763
13590,7761,7765
13591,7763,7755
13592,7763,7765
13593,7763,7762
13594,7763,7764
13595,7764,7755
13596,7764,7763
13597,7764,7765
13598,7767,7768
13599,7770,7771
13600,7771,7755
13601,7774,936
13602,7774,5275
13603,7774,205
13604,7774,271
13605,7774,1437
13606,7777,1806
13607,7778,1806
13608,7779,7799
13609,7779,1812
13610,7779,936
13611,7780,1806
13612,7780,270
13613,7782,7902
13614,7782,205
13615,7782,5248
13616,7786,270
13617,7787,2788
13618,7787,1617
13619,7787,1661
13620,7787,5064
13621,7787,5065
13622,7787,5041
13623,7787,8689
13624,7789,2022
13625,7790,481
13626,7790,7895
13627,7790,8716
13628,7790,3937
13629,7790,8717
13630,7790,6178
13631,7790,805
13632,7790,31
13633,7790,45
13634,7790,935
13635,7790,2023
13636,7790,271
13637,7790,602
13638,7791,169
13639,7791,2024
13640,7791,2023
13641,7791,1661
13642,7792,1079
13643,7792,31
13644,7792,14
13645,7792,1661
13646,7792,205
13647,7792,8652
13648,7792,8671
13649,7795,112
13650,7795,242
13651,7795,271
13652,7795,2023
13653,7795,1993
13654,7795,4495
13655,7795,1723
13656,7795,1995
13657,7795,7081
13658,7795,7069
13659,7796,7081
13660,7796,7082
13661,7796,7084
13662,7796,7086
13663,7796,7087
13664,7796,7088
13665,7796,7089
13666,7796,7076
13667,7796,7090
13668,7796,7091
13669,7796,7092
13670,7796,7098
13671,7796,7071
13672,7796,7099
13673,7796,7100
13674,7796,7101
13675,7796,7102
13676,7796,7103
13677,7796,7104
13678,7796,7105
13679,7796,7106
13680,7796,7107
13681,7796,7108
13682,7796,7109
13683,7796,8
13684,7796,7110
13685,7796,1079
13686,7796,7111
13687,7796,7112
13688,7796,45
13689,7796,2023
13690,7796,7113
13691,7796,7115
13692,7796,7116
13693,7796,7117
13694,7796,7118
13695,7797,8652
13696,7797,8716
13697,7797,1079
13698,7797,1661
13699,7797,14
13700,7797,5064
13701,7797,396
13702,7798,1661
13703,7802,206
13704,7803,206
13705,7805,217
13706,7805,206
13707,7805,1984
13708,7806,206
13709,7807,207
13710,7807,2078
13711,7808,207
13712,7808,2078
13713,7809,207
13714,7810,7848
13715,7810,207
13716,7810,7853
13717,7810,2078
13718,7811,7848
13719,7811,207
13720,7811,7853
13721,7811,2078
13722,7812,207
13723,7813,207
13724,7813,2475
13725,7814,207
13726,7814,2844
13727,7815,207
13728,7816,207
13729,7816,8749
13730,7817,1807
13731,7817,207
13732,7818,207
13733,7819,207
13734,7819,7852
13735,7820,2078
13736,7820,207
13737,7822,207
13738,7823,207
13739,7823,2078
13740,7825,207
13741,7826,207
13742,7827,1812
13743,7827,339
13744,7827,207
13745,7828,207
13746,7829,1660
13747,7829,207
13748,7830,207
13749,7831,207
13750,7832,207
13751,7832,4440
13752,7833,207
13753,7834,207
13754,7835,207
13755,7836,207
13756,7837,2216
13757,7837,207
13758,7840,7924
13759,7840,7810
13760,7840,207
13761,7841,207
13762,7841,312
13763,7842,207
13764,7843,207
13765,7844,207
13766,7844,4440
13767,7846,2078
13768,7846,3856
13769,7846,207
13770,7857,81
13771,7857,208
13772,7857,4803
13773,7857,392
13774,7858,208
13775,7858,0
13776,7858,454
13777,7858,22
13778,7858,458
13779,7858,4966
13780,7858,1488
13781,7858,1475
13782,7858,72
13783,7859,8016
13784,7859,208
13785,7859,0
13786,7859,80
13787,7860,392
13788,7861,8016
13789,7861,208
13790,7861,0
13791,7861,80
13792,7861,3329
13793,7862,0
13794,7862,340
13795,7862,3345
13796,7862,8747
13797,7863,392
13798,7864,392
13799,7869,0
13800,7869,208
13801,7871,81
13802,7871,11
13803,7871,7895
13804,7873,0
13805,7873,208
13806,7874,22
13807,7874,0
13808,7877,4823
13809,7877,459
13810,7878,208
13811,7878,8673
13812,7879,208
13813,7879,8673
13814,7883,3329
13815,7888,7886
13816,7890,7886
13817,7891,80
13818,7893,4823
13819,7894,7895
13820,7894,7897
13821,7894,7898
13822,7894,7899
13823,7894,7900
13824,7894,7901
13825,7894,7902
13826,7894,340
13827,7894,7903
13828,7894,7904
13829,7894,7905
13830,7894,597
13831,7894,7906
13832,7894,7907
13833,7894,7908
13834,7894,7909
13835,7894,7910
13836,7894,7911
13837,7894,7912
13838,7894,7913
13839,7894,7914
13840,7894,7915
13841,7894,7916
13842,7899,0
13843,7899,4867
13844,7901,4823
13845,7915,8097
13846,7920,209
13847,7922,3497
13848,7922,7926
13849,7923,458
13850,7924,209
13851,7924,625
13852,7925,7922
13853,7925,7926
13854,7926,209
13855,7927,458
13856,7927,1
13857,7927,597
13858,7927,1812
13859,7927,3020
13860,7927,7898
13861,7927,8724
13862,7929,209
13863,7932,5211
13864,7933,295
13865,7933,309
13866,7933,2173
13867,7933,9
13868,7934,209
13869,7934,2676
13870,7936,598
13871,7936,8665
13872,7936,2465
13873,7936,9591
13874,7937,209
13875,7940,4942
13876,7943,1080
13877,7943,1844
13878,7944,209
13879,7945,236
13880,7946,8823
13881,7946,209
13882,7949,369
13883,7950,241
13884,7952,1324
13885,7952,14
13886,7952,1079
13887,7952,3020
13888,7952,8637
13889,7952,8645
13890,7952,8647
13891,7954,2090
13892,7957,369
13893,7958,4007
13894,7958,8716
13895,7958,8671
13896,7960,6929
13897,7960,4869
13898,7960,8627
13899,7961,210
13900,7962,217
13901,7962,2475
13902,7963,210
13903,7964,1660
13904,7964,11
13905,7966,4835
13906,7966,3161
13907,7966,1806
13908,7966,1983
13909,7968,217
13910,7968,8698
13911,7968,8154
13912,7968,8137
13913,7968,6130
13914,7968,8715
13915,7968,210
13916,7970,3408
13917,7970,210
13918,7970,1806
13919,7970,1983
13920,7970,1810
13921,7970,2407
13922,7970,4966
13923,7970,1812
13924,7970,601
13925,7972,3408
13926,7972,210
13927,7972,1806
13928,7972,1983
13929,7972,1810
13930,7972,2407
13931,7972,4966
13932,7972,1812
13933,7972,601
13934,7976,7990
13935,7976,8739
13936,7976,8763
13937,7976,7755
13938,7976,8734
13939,7978,8653
13940,7978,41
13941,7978,3408
13942,7979,8131
13943,7979,210
13944,7982,210
13945,7982,8005
13946,7982,8006
13947,7982,8007
13948,7982,7267
13949,7986,8739
13950,7986,6130
13951,7994,3408
13952,7994,8164
13953,7996,2475
13954,7996,8666
13955,7996,1812
13956,7997,3408
13957,7997,8734
13958,7997,294
13959,7997,9281
13960,7997,9340
13961,8004,210
13962,8004,8006
13963,8004,395
13964,8006,3408
13965,8008,6130
13966,8010,0
13967,8010,426
13968,8010,8016
13969,8011,211
13970,8011,460
13971,8011,4822
13972,8012,211
13973,8012,460
13974,8012,4822
13975,8013,211
13976,8013,6553
13977,8013,8725
13978,8013,3937
13979,8014,67
13980,8014,340
13981,8014,211
13982,8014,1491
13983,8015,199
13984,8015,460
13985,8015,450
13986,8015,462
13987,8015,211
13988,8017,67
13989,8017,211
13990,8017,1491
13991,8018,4966
13992,8019,211
13993,8020,8725
13994,8020,1492
13995,8020,211
13996,8020,0
13997,8022,4823
13998,8022,211
13999,8023,4822
14000,8023,458
14001,8023,450
14002,8023,463
14003,8024,211
14004,8026,1810
14005,8027,1810
14006,8028,211
14007,8029,2415
14008,8029,1665
14009,8034,1806
14010,8035,211
14011,8036,4823
14012,8038,8025
14013,8038,211
14014,8038,1984
14015,8039,211
14016,8040,211
14017,8040,0
14018,8045,1806
14019,8047,211
14020,8051,211
14021,8053,7898
14022,8053,8088
14023,8053,8056
14024,8053,8092
14025,8053,212
14026,8053,8093
14027,8054,212
14028,8055,212
14029,8056,212
14030,8056,8088
14031,8056,8089
14032,8057,212
14033,8058,7895
14034,8058,212
14035,8058,8056
14036,8058,8088
14037,8058,8092
14038,8059,212
14039,8061,7898
14040,8061,212
14041,8061,8092
14042,8061,8093
14043,8061,8088
14044,8061,8056
14045,8061,3021
14046,8061,3020
14047,8061,8095
14048,8061,69
14049,8061,27
14050,8062,8081
14051,8062,212
14052,8063,8062
14053,8063,8081
14054,8063,212
14055,8064,8073
14056,8066,1809
14057,8066,1806
14058,8066,212
14059,8066,421
14060,8068,8096
14061,8068,212
14062,8069,212
14063,8069,8089
14064,8069,8068
14065,8069,3399
14066,8071,8089
14067,8071,8096
14068,8072,212
14069,8072,3020
14070,8073,8089
14071,8074,212
14072,8075,212
14073,8075,3020
14074,8076,212
14075,8077,3020
14076,8077,212
14077,8078,612
14078,8081,212
14079,8081,8069
14080,8081,8098
14081,8085,62
14082,8085,212
14083,8086,8096
14084,8086,69
14085,8086,212
14086,8086,263
14087,8087,212
14088,8087,115
14089,8087,1076
14090,8087,2975
14091,8088,7898
14092,8088,212
14093,8088,8056
14094,8088,8089
14095,8096,2969
14096,8096,2970
14097,8096,2973
14098,8102,8122
14099,8102,8120
14100,8102,2078
14101,8103,8122
14102,8103,8110
14103,8103,4440
14104,8103,2078
14105,8104,4527
14106,8104,8122
14107,8104,8120
14108,8104,2078
14109,8105,8122
14110,8105,8110
14111,8106,8121
14112,8106,8122
14113,8106,8110
14114,8107,8122
14115,8107,8110
14116,8108,8122
14117,8108,8110
14118,8109,8122
14119,8109,8110
14120,8110,2216
14121,8110,213
14122,8115,8110
14123,8116,8120
14124,8116,8121
14125,8117,8116
14126,8117,213
14127,8118,8122
14128,8118,8110
14129,8119,213
14130,8119,8121
14131,8120,8121
14132,8120,8122
14133,8122,8120
14134,8122,8121
14135,8123,9320
14136,8123,4823
14137,8123,340
14138,8123,41
14139,8123,9321
14140,8123,9322
14141,8123,9323
14142,8123,9324
14143,8123,9325
14144,8123,9326
14145,8123,9327
14146,8123,9328
14147,8123,9329
14148,8123,9330
14149,8123,9331
14150,8123,9332
14151,8123,9333
14152,8123,9334
14153,8123,9335
14154,8123,9336
14155,8123,9337
14156,8123,9281
14157,8123,9338
14158,8123,9339
14159,8123,9340
14160,8123,9341
14161,8123,9342
14162,8123,9343
14163,8123,9344
14164,8123,9345
14165,8123,9346
14166,8123,9349
14167,8123,9350
14168,8123,9351
14169,8123,9353
14170,8123,9354
14171,8123,9356
14172,8123,9357
14173,8123,9358
14174,8123,9359
14175,8123,9361
14176,8123,9362
14177,8123,9363
14178,8124,5971
14179,8124,214
14180,8124,9352
14181,8124,8627
14182,8125,9347
14183,8125,214
14184,8126,214
14185,8127,214
14186,8128,214
14187,8128,3403
14188,8129,5971
14189,8129,214
14190,8132,217
14191,8132,3408
14192,8132,388
14193,8132,8687
14194,8133,7982
14195,8134,74
14196,8136,215
14197,8136,3407
14198,8136,3408
14199,8137,215
14200,8137,3408
14201,8137,395
14202,8137,74
14203,8137,9542
14204,8138,8136
14205,8138,215
14206,8138,3407
14207,8138,3408
14208,8139,3408
14209,8139,8734
14210,8140,215
14211,8140,3407
14212,8140,3408
14213,8140,8659
14214,8141,6130
14215,8141,3408
14216,8141,215
14217,8142,6130
14218,8142,3408
14219,8142,8734
14220,8144,6130
14221,8144,3408
14222,8144,215
14223,8145,3407
14224,8145,3408
14225,8145,215
14226,8145,6130
14227,8148,6140
14228,8148,215
14229,8148,1076
14230,8148,294
14231,8148,3168
14232,8148,3408
14233,8148,8164
14234,8148,6120
14235,8148,7962
14236,8152,215
14237,8152,7755
14238,8152,8659
14239,8153,215
14240,8153,7765
14241,8153,3187
14242,8154,215
14243,8155,6130
14244,8155,215
14245,8156,215
14246,8157,222
14247,8157,122
14248,8157,3143
14249,8162,3018
14250,8162,1083
14251,8165,9027
14252,8166,1811
14253,8167,217
14254,8167,2475
14255,8168,215
14256,8168,7962
14257,8173,216
14258,8174,216
14259,8175,216
14260,8176,216
14261,8177,216
14262,8178,2216
14263,8179,216
14264,8180,8187
14265,8180,216
14266,8181,216
14267,8182,8180
14268,8182,216
14269,8183,216
14270,8184,216
14271,8185,216
14272,8186,103
14273,8186,216
14274,8189,217
14275,8190,217
14276,8191,217
14277,8191,5971
14278,8192,6130
14279,8192,8734
14280,8192,8000
14281,8193,217
14282,8193,8187
14283,8195,217
14284,8195,294
14285,8197,217
14286,8198,217
14287,8198,222
14288,8198,82
14289,8199,217
14290,8199,8131
14291,8200,218
14292,8201,7852
14293,8201,1083
14294,8204,8203
14295,8204,114
14296,8204,74
14297,8204,3153
14298,8208,2217
14299,8208,6427
14300,8213,2217
14301,8214,2216
14302,8214,4440
14303,8215,6427
14304,8217,8202
14305,8220,218
14306,8221,108
14307,8221,3432
14308,8221,14
14309,8221,31
14310,8221,3020
14311,8221,1324
14312,8221,127
14313,8221,70
14314,8221,204
14315,8221,219
14316,8222,1076
14317,8222,69
14318,8222,219
14319,8223,298
14320,8223,358
14321,8223,69
14322,8223,219
14323,8223,1075
14324,8224,108
14325,8224,3432
14326,8224,14
14327,8224,31
14328,8224,3020
14329,8224,1324
14330,8224,127
14331,8224,70
14332,8224,204
14333,8224,219
14334,8225,8758
14335,8225,8770
14336,8225,219
14337,8225,472
14338,8225,8734
14339,8225,8665
14340,8225,396
14341,8225,8700
14342,8226,8652
14343,8226,8665
14344,8226,6135
14345,8226,8692
14346,8226,8719
14347,8226,8659
14348,8226,8699
14349,8226,8228
14350,8226,396
14351,8227,219
14352,8230,8716
14353,8230,2465
14354,8231,8734
14355,8231,8665
14356,8231,8699
14357,8231,8757
14358,8231,8716
14359,8231,4034
14360,8232,396
14361,8233,8665
14362,8233,8668
14363,8233,472
14364,8233,219
14365,8234,8757
14366,8234,8699
14367,8234,8665
14368,8234,8716
14369,8236,1475
14370,8236,15
14371,8236,10
14372,8236,8665
14373,8236,4795
14374,8236,1806
14375,8236,1618
14376,8236,6427
14377,8236,598
14378,8237,1806
14379,8237,219
14380,8237,10
14381,8237,1488
14382,8237,0
14383,8237,8631
14384,8237,8758
14385,8237,1616
14386,8237,6947
14387,8237,246
14388,8237,8763
14389,8237,8764
14390,8237,8765
14391,8237,8766
14392,8237,1493
14393,8237,8715
14394,8237,8172
14395,8237,8653
14396,8237,8654
14397,8237,8655
14398,8237,6178
14399,8237,8669
14400,8237,8681
14401,8237,8684
14402,8237,8685
14403,8237,8686
14404,8237,8687
14405,8237,8688
14406,8237,8692
14407,8237,8693
14408,8237,7755
14409,8237,8697
14410,8237,8702
14411,8237,8704
14412,8237,204
14413,8237,8717
14414,8237,8725
14415,8237,8726
14416,8237,8734
14417,8237,8737
